0,95.31621
0,95.31621
0,95.31621
0,95.31621
0,95.31621
0,95.31621
5000,33.264503
5000,33.264503
5000,32.87264
5000,32.87264
5000,32.87264
5000,32.87264
5000,32.565357
5000,32.565357
5000,32.565357
5000,32.565357
10000,38.21833
10000,38.21833
10000,38.21833
10000,38.26433
10000,38.26433
10000,38.26433
10000,38.26433
10000,38.15168
10000,38.15168
15000,38.070923
15000,38.070923
15000,37.896103
15000,37.896103
15000,37.896103
15000,37.896103
15000,38.122227
15000,38.122227
15000,38.122227
15000,38.122227
15000,38.124443
15000,38.124443
15000,38.124443
15000,38.124443
0,38.123333
0,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
15000,38.123333
20000,130.0939
20000,130.0939
20000,130.0939
20000,130.0939
20000,131.14767
20000,131.14767
20000,131.14767
20000,131.14767
20000,132.50957
25000,179.30939
25000,179.30939
25000,179.30939
25000,180.56067
25000,180.56067
25000,180.56067
30000,187.55457
30000,187.55457
30000,187.55457
30000,187.55457
30000,186.24791
30000,186.24791
30000,186.24791
30000,186.24791
30000,184.70808
30000,184.70808
30000,184.70808
30000,184.70808
35000,224.79788
35000,224.79788
35000,224.79788
35000,224.26799
35000,224.26799
35000,224.26799
40000,332.96844
40000,332.96844
40000,332.96844
40000,332.96844
40000,333.28342
40000,333.28342
40000,333.28342
45000,373.50266
45000,373.50266
45000,373.50266
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
45000,371.90536
50000,63.56523
50000,63.56523
50000,63.96882
50000,63.96882
50000,63.96882
55000,76.050156
55000,76.050156
55000,76.050156
55000,76.050156
55000,75.919174
55000,75.919174
55000,75.919174
55000,75.919174
55000,75.48001
55000,75.48001
55000,75.48001
60000,75.48068
60000,75.48068
60000,75.48068
60000,75.48068
60000,74.75444
60000,74.75444
60000,74.75444
60000,74.75444
60000,74.20271
60000,74.20271
65000,84.31066
65000,84.31066
70000,109.23545
70000,109.23545
70000,109.23545
70000,109.24326
70000,109.24326
75000,97.252
75000,96.884834
80000,129.19572
80000,129.19572
85000,105.59663
85000,105.59663
85000,105.59663
85000,105.59663
85000,105.12366
85000,105.12366
85000,105.12366
85000,105.12366
85000,104.521225
85000,104.521225
90000,111.26353
90000,111.26353
90000,111.26353
90000,111.26353
90000,112.10691
90000,112.10691
90000,112.10691
90000,112.10691
90000,113.183014
90000,113.183014
90000,113.183014
90000,113.183014
90000,113.79561
90000,113.79561
90000,113.79561
90000,113.79561
90000,113.60804
90000,113.60804
90000,113.60804
90000,113.60804
90000,113.6066
90000,113.6066
90000,113.6066
90000,113.6066
90000,113.17952
90000,113.17952
90000,113.17952
90000,113.17952
95000,77.69553
95000,78.800026
95000,78.800026
100000,46.33196
100000,46.33196
100000,46.443554
100000,46.443554
100000,46.443554
100000,46.443554
100000,46.480198
100000,46.480198
100000,46.480198
100000,46.480198
100000,46.036003
100000,46.036003
100000,46.036003
100000,46.036003
100000,45.8658
100000,45.8658
100000,45.8658
100000,45.8658
100000,45.237328
100000,45.237328
100000,45.237328
100000,45.237328
100000,44.250458
100000,44.250458
100000,44.250458
100000,44.250458
100000,43.673435
100000,43.673435
100000,43.673435
100000,43.673435
100000,43.624447
100000,43.624447
100000,43.624447
100000,43.624447
100000,43.390484
100000,43.390484
100000,43.390484
100000,43.390484
100000,43.33255
100000,43.33255
100000,43.33255
100000,43.33255
100000,43.534588
100000,43.534588
100000,43.534588
100000,43.534588
100000,43.80177
100000,43.80177
100000,43.80177
100000,43.80177
100000,43.88045
100000,43.88045
100000,43.88045
100000,43.88045
100000,43.79369
100000,43.79369
100000,43.79369
100000,43.79369
100000,43.61217
100000,43.61217
100000,43.61217
100000,43.61217
100000,43.396175
100000,43.396175
100000,43.396175
100000,43.396175
100000,42.967182
100000,42.967182
100000,42.967182
100000,42.967182
100000,42.59971
100000,42.59971
100000,42.59971
100000,42.59971
100000,42.89731
100000,42.89731
100000,42.89731
100000,42.89731
100000,43.25467
100000,43.25467
100000,43.25467
100000,43.25467
100000,43.868343
100000,43.868343
100000,43.868343
100000,43.868343
100000,44.9051
100000,44.9051
100000,44.9051
100000,44.9051
100000,45.978996
100000,45.978996
100000,45.978996
100000,45.978996
100000,47.0674
100000,47.0674
100000,47.0674
100000,47.0674
100000,47.357483
100000,47.357483
100000,47.357483
100000,47.357483
100000,47.4804
100000,47.4804
100000,47.4804
100000,47.4804
100000,47.09468
100000,47.09468
100000,47.09468
100000,47.09468
100000,46.211903
100000,46.211903
100000,46.211903
100000,46.211903
100000,45.534912
100000,45.534912
100000,45.534912
100000,45.534912
100000,44.748066
100000,44.748066
100000,44.748066
100000,44.748066
100000,44.444977
100000,44.444977
100000,44.444977
100000,44.444977
100000,44.31634
100000,44.31634
100000,44.31634
100000,44.31634
100000,44.014908
100000,44.014908
100000,44.014908
100000,44.014908
100000,43.98962
100000,43.98962
100000,43.98962
100000,43.98962
100000,44.579433
100000,44.579433
