0,0.106407374
5000,3.1170266
5000,3.1170266
5000,3.1170266
5000,3.1170266
5000,3.1822371
5000,3.1822371
5000,3.1822371
5000,3.1822371
5000,3.2326992
5000,3.2326992
10000,3.376302
10000,3.4022548
15000,5.1363797
15000,5.1363797
20000,6.856563
25000,8.541045
30000,10.470768
30000,10.54872
30000,10.54872
30000,10.54872
30000,10.54872
30000,10.631918
30000,10.631918
30000,10.631918
35000,3.430024
40000,4.10408
45000,4.7358723
50000,7.5910053
55000,6.4784884
55000,6.4784884
60000,8.947188
60000,8.947188
60000,8.947188
65000,2.797756
65000,2.7911463
65000,2.7911463
65000,2.7911463
65000,2.7911463
65000,2.7820883
65000,2.7820883
65000,2.7820883
65000,2.7820883
65000,2.7634504
65000,2.7634504
70000,3.422594
70000,3.422594
70000,3.419031
70000,3.419031
75000,4.133962
75000,4.133962
80000,5.705684
85000,6.648485
90000,8.850307
0,0.29240754
0,0.29240754
5000,6.512039
5000,6.512039
5000,6.512039
5000,6.512039
10000,11.530269
10000,11.530269
10000,11.530269
10000,11.530269
10000,11.6098
10000,11.6098
10000,11.6098
10000,11.6098
10000,11.65284
10000,11.65284
10000,11.65284
10000,11.65284
15000,17.38662
15000,17.38662
15000,17.38662
15000,17.297062
15000,17.297062
15000,17.297062
15000,17.297062
15000,17.315588
20000,24.31895
20000,24.370558
20000,24.370558
20000,24.370558
20000,24.370558
20000,24.359327
20000,24.359327
25000,30.723589
25000,30.68877
25000,30.68877
25000,30.68877
25000,30.68877
30000,33.052986
30000,33.052986
30000,33.065765
30000,33.065765
30000,33.065765
30000,33.065765
30000,33.09876
30000,33.09876
30000,33.09876
30000,33.09876
30000,33.29681
30000,33.29681
35000,36.554512
35000,36.554512
35000,36.554512
40000,45.243332
40000,45.243332
40000,45.243332
40000,45.243332
45000,54.47935
45000,54.47935
45000,54.56751
45000,54.56751
45000,54.56751
45000,54.56751
45000,54.55508
45000,54.55508
45000,54.55508
45000,54.55508
45000,54.64064
45000,54.64064
45000,54.64064
45000,54.64064
45000,54.655296
45000,54.655296
45000,54.655296
45000,54.655296
45000,54.54682
45000,54.54682
45000,54.54682
45000,54.54682
45000,54.547047
45000,54.547047
45000,54.547047
45000,54.547047
45000,54.676407
45000,54.676407
45000,54.676407
45000,54.676407
45000,54.653732
45000,54.653732
45000,54.653732
45000,54.653732
45000,54.747337
45000,54.747337
45000,54.747337
45000,54.747337
45000,54.776894
45000,54.776894
45000,54.776894
45000,54.776894
45000,54.840424
45000,54.840424
45000,54.840424
45000,54.840424
45000,54.74827
45000,54.74827
45000,54.74827
45000,54.74827
45000,54.556377
45000,54.556377
45000,54.556377
45000,54.556377
45000,54.25816
45000,54.25816
45000,54.25816
45000,54.25816
45000,53.98749
45000,53.98749
45000,53.98749
45000,53.98749
45000,53.903458
45000,53.903458
45000,53.903458
45000,53.903458
45000,53.996765
45000,53.996765
45000,53.996765
45000,53.996765
45000,54.21284
45000,54.21284
45000,54.21284
45000,54.21284
45000,54.51359
45000,54.51359
45000,54.51359
45000,54.51359
45000,54.578423
45000,54.578423
45000,54.578423
45000,54.578423
45000,54.50726
45000,54.50726
45000,54.50726
45000,54.50726
45000,54.288155
45000,54.288155
45000,54.288155
45000,54.288155
45000,53.930054
45000,53.930054
45000,53.930054
45000,53.930054
45000,53.787167
45000,53.787167
45000,53.787167
45000,53.787167
45000,53.764565
45000,53.764565
45000,53.764565
45000,53.764565
45000,53.847397
45000,53.847397
45000,53.847397
45000,53.847397
45000,54.012478
45000,54.012478
45000,54.012478
45000,54.012478
45000,54.222652
45000,54.222652
45000,54.222652
45000,54.222652
45000,54.312916
45000,54.312916
45000,54.312916
45000,54.312916
45000,54.27019
45000,54.27019
45000,54.27019
45000,54.27019
45000,54.145668
45000,54.145668
45000,54.145668
45000,54.145668
45000,54.148846
45000,54.148846
45000,54.148846
45000,54.148846
45000,54.25959
45000,54.25959
45000,54.25959
45000,54.25959
45000,54.469036
45000,54.469036
45000,54.469036
45000,54.469036
45000,54.54512
45000,54.54512
45000,54.54512
45000,54.54512
45000,54.544174
45000,54.544174
45000,54.544174
45000,54.544174
45000,54.460247
45000,54.460247
45000,54.460247
50000,56.388386
50000,56.564907
50000,56.564907
50000,56.564907
